Index,X...Class,Head,Neck_Label,PER,LOC,OBJ,TEM,NUM,Root_POS
1427,ENTY,What,ROOT,0,0,0,0,1,VBZ
2031,ENTY,What,ROOT,1,0,0,0,0,VBD
3908,LOC,What,ROOT,0,0,0,0,1,VBD
980,DESC,What,ROOT,0,0,0,0,0,VBP
4748,NUM,How,advmod,0,0,0,0,0,RB
2346,HUM,Who,ROOT,0,0,0,0,0,VBD
3430,LOC,What,ROOT,1,0,0,0,0,VBP
4323,NUM,How,np,0,0,0,0,0,VBP
1751,ENTY,What,ROOT,0,0,0,0,1,VBD
3167,HUM,Which,np,1,1,0,0,0,VBD
2693,HUM,Who,auxpass,0,0,0,0,0,VBD
2970,HUM,Who,aux,1,0,0,0,0,VB
969,DESC,How,aux,0,1,0,0,0,VB
4055,NUM,What,ROOT,0,0,0,0,0,VBZ
112,DESC,What,aux,0,1,0,0,0,VB
2268,HUM,What,ROOT,0,1,0,0,0,VBZ
1142,DESC,What,ROOT,0,0,0,0,0,VB
4229,NUM,How,amod,0,1,0,0,0,VBP
4691,NUM,What,ROOT,0,0,0,1,0,VBZ
3000,HUM,What,np,0,0,1,0,0,NNS
4459,NUM,When,aux,0,1,0,0,0,VB
2057,ENTY,What,auxpass,0,1,0,0,0,VBN
4445,NUM,How,np,1,0,0,1,0,VBZ
338,DESC,What,ROOT,0,0,1,0,0,VBD
3368,LOC,What,ROOT,0,1,0,1,0,VBD
528,DESC,What,auxpass,0,0,0,0,0,JJ
385,DESC,What,ROOT,0,1,0,0,0,VBP
935,DESC,How,aux,0,0,0,0,0,VB
4677,NUM,What,ROOT,0,1,0,0,0,VBZ
1558,ENTY,What,ROOT,0,0,0,0,0,VBZ
2392,HUM,Who,ROOT,0,0,0,0,1,VBD
4293,NUM,How,np,0,0,0,0,1,VBZ
697,DESC,Why,aux,0,1,0,0,0,VB
4300,NUM,How,np,0,0,0,0,0,VB
1405,ENTY,What,ROOT,0,0,0,0,0,VBZ
1132,DESC,Why,ROOT,0,0,0,0,0,VBD
2503,HUM,What,np,0,1,0,0,0,VBZ
4018,NUM,How,np,0,0,0,0,0,VBP
4679,NUM,How,advmod,0,0,0,0,0,VBP
2806,HUM,What,ROOT,1,0,0,0,0,VBZ
4569,NUM,How,advmod,1,0,0,0,0,VBD
3692,LOC,What,np,0,1,0,0,1,VBZ
3533,LOC,What,np,0,0,0,0,0,VBZ
3155,HUM,What,np,0,1,0,1,0,VBD
64,ABBR,What,ROOT,0,1,0,0,0,VBZ
1353,ENTY,What,ROOT,0,0,0,0,0,VBZ
2867,HUM,What,np,0,0,0,0,0,VBZ
4713,NUM,How,acomp,0,1,0,0,0,VBZ
1602,ENTY,Which,np,0,0,0,0,0,VBZ
4518,NUM,How,np,0,0,0,0,0,VBN
3917,LOC,What,ROOT,0,0,0,0,0,VBZ
3928,LOC,What,np,1,0,0,0,0,VBZ
1082,DESC,What,ROOT,0,0,0,0,0,VBZ
1502,ENTY,What,np,0,1,0,0,0,VBZ
150,DESC,What,ROOT,1,0,0,0,0,VBZ
3526,LOC,What,np,1,1,1,0,0,VBZ
3938,LOC,Where,aux,0,1,0,0,0,VB
859,DESC,How,aux,0,0,0,0,0,VB
567,DESC,What,ROOT,0,0,0,0,0,VBZ
4564,NUM,What,ROOT,0,0,0,0,1,VBZ
3027,HUM,Whose,np,0,1,0,0,0,VB
387,DESC,What,aux,1,0,0,0,0,VBP
4337,NUM,How,np,1,0,0,0,0,VBN
2529,HUM,Who,ROOT,0,1,0,0,0,VBD
4267,NUM,What,ROOT,0,0,1,1,0,NN
2921,HUM,Who,ROOT,1,0,0,0,0,VBZ
4005,LOC,What,aux,0,1,0,0,0,JJ
4455,NUM,What,ROOT,0,0,0,0,0,VBZ
175,DESC,How,aux,0,0,0,0,0,VB
2103,ENTY,What,np,0,0,0,0,0,VBZ
826,DESC,What,aux,0,0,0,0,0,VB
1375,ENTY,What,ROOT,0,1,0,0,0,VBP
4105,NUM,When,ROOT,1,0,0,0,1,VBD
2386,HUM,What,np,0,0,1,0,0,VBN
2232,ENTY,What,np,0,1,0,0,0,VBN
1159,DESC,What,ROOT,0,0,0,0,0,VBZ
3379,LOC,Which,np,0,1,0,0,0,VBZ
4801,NUM,How,np,0,1,0,1,0,VBD
1737,ENTY,What,np,1,0,0,0,0,VBD
517,DESC,What,ROOT,0,1,0,0,0,VBZ
770,DESC,What,ROOT,0,0,0,0,0,VBP
1115,DESC,What,np,0,0,0,0,0,VBP
1051,DESC,What,ROOT,0,0,0,0,0,VBZ
4850,HUM,Which,poss,0,0,0,0,0,VBZ
4645,NUM,How,np,0,0,0,0,0,VBZ
2884,HUM,Who,ROOT,0,1,0,0,0,VBD
524,DESC,What,ROOT,1,0,0,0,0,VBZ
2480,HUM,Who,ROOT,0,0,0,0,1,VBD
4762,NUM,How,np,0,1,0,0,0,VBN
1084,DESC,What,aux,0,0,0,0,0,VB
275,DESC,What,ROOT,0,0,0,0,0,VBZ
3059,HUM,Who,ROOT,0,0,0,0,1,VBP
2138,ENTY,What,ROOT,0,1,0,0,1,VBP
3467,LOC,What,ROOT,1,0,0,0,0,VBZ
4274,NUM,What,ROOT,1,0,0,1,0,VBZ
3593,LOC,Where,ROOT,0,0,0,0,0,VBP
3220,HUM,Which,np,0,1,0,0,0,VBD
4830,HUM,Who,ROOT,0,0,1,0,0,VBD
2112,ENTY,What,ROOT,0,0,0,0,0,VBZ
1202,ENTY,What,ROOT,0,0,0,0,0,VBZ
4789,NUM,How,advmod,0,0,0,0,0,VBZ
3599,LOC,Where,aux,1,0,0,0,0,VB
4655,NUM,How,np,0,1,0,0,1,VB
1941,ENTY,What,aux,0,0,0,0,0,VB
4085,NUM,How,np,0,0,1,1,0,VBZ
312,DESC,How,aux,0,0,0,0,0,VB
4709,NUM,When,auxpass,0,1,0,0,0,VBD
2976,HUM,Who,np,0,0,1,0,0,POS
2983,HUM,What,np,0,1,0,0,0,VBD
4704,NUM,How,np,0,0,0,0,0,VBP
2854,HUM,What,np,1,1,0,1,0,VBD
3570,LOC,What,np,0,1,0,1,0,VBD
3979,LOC,What,ROOT,0,1,0,0,0,VBZ
1948,ENTY,What,aux,0,0,0,0,0,VB
3211,HUM,Who,ROOT,0,1,1,0,0,VBZ
4627,NUM,What,np,0,0,0,0,0,VBP
4750,NUM,How,np,0,0,0,0,0,VBP
722,DESC,What,ROOT,0,0,0,0,0,VBZ
2344,HUM,What,np,1,0,0,0,0,VBN
4700,NUM,How,np,0,0,0,0,1,VBP
3491,LOC,What,ROOT,0,1,0,0,0,VBZ
399,DESC,How,aux,0,0,0,0,0,VB
2228,ENTY,What,np,0,0,1,0,0,VBD
1972,ENTY,What,ROOT,0,0,0,0,0,VBZ
4210,NUM,When,ROOT,0,0,0,0,1,VBD
2784,HUM,What,ROOT,0,0,0,0,0,VBZ
1944,ENTY,What,ROOT,0,1,0,0,1,VBD
3018,HUM,What,np,0,0,0,0,0,VBN
4678,NUM,When,aux,1,0,0,0,0,VB
2486,HUM,Who,ROOT,0,0,1,0,0,VBZ
1537,ENTY,What,ROOT,0,0,0,0,0,VBZ
3469,LOC,What,np,1,0,0,0,0,VBP
1113,DESC,What,ROOT,0,0,0,0,0,VBZ
2588,HUM,What,np,0,1,0,0,0,VBD
664,DESC,What,ROOT,0,0,0,0,0,VBZ
4428,NUM,How,acomp,0,0,0,0,0,VBZ
261,DESC,What,ROOT,0,0,0,0,0,VBZ
2834,HUM,What,ROOT,1,0,0,0,0,VBD
1694,ENTY,What,nummod,0,0,0,0,1,VBP
1400,ENTY,What,auxpass,0,1,0,0,0,VBN
3383,LOC,Where,auxpass,0,1,0,0,0,VBN
981,DESC,Why,aux,0,0,0,0,0,VBN
2289,HUM,Which,np,0,1,0,0,0,VBD
1356,ENTY,What,np,0,0,0,1,0,VBZ
2637,HUM,What,np,1,0,1,0,0,NN
1710,ENTY,What,ROOT,0,0,0,0,0,VBP
906,DESC,How,aux,0,0,0,0,0,VB
804,DESC,How,aux,0,0,0,0,0,VB
2556,HUM,What,np,0,1,0,0,1,VBZ
3701,LOC,What,ROOT,0,0,0,0,1,VBZ
3531,LOC,What,np,1,0,0,0,0,VBZ
1342,ENTY,What,ROOT,0,0,0,1,0,VBD
1963,ENTY,What,aux,0,0,0,0,0,VB
2154,ENTY,What,auxpass,0,1,0,0,0,VBN
69,ABBR,What,ROOT,1,0,0,0,0,VBZ
3033,HUM,Who,ROOT,0,0,0,0,0,VBZ
4751,NUM,How,np,0,0,0,0,1,VBP
2385,HUM,Whose,np,0,1,0,0,0,VBZ
2407,HUM,Who,ROOT,1,0,0,0,0,VBZ
2076,ENTY,What,np,1,0,1,0,0,VBN
4925,LOC,Where,ROOT,0,1,0,0,0,VBZ
653,DESC,How,aux,0,0,0,0,0,VB
4816,NUM,How,np,0,1,0,0,0,VBN
2824,HUM,Who,ROOT,1,0,0,0,0,VBD
479,DESC,Why,ROOT,0,1,1,0,0,VBZ
2020,ENTY,What,ROOT,0,0,0,0,0,VBZ
2887,HUM,Who,ROOT,0,0,0,0,0,VBD
3392,LOC,What,np,1,1,0,0,0,VBZ
2552,HUM,Whom,aux,1,1,0,0,0,VB
4744,NUM,What,ROOT,0,0,0,1,0,VBZ
79,DESC,What,ROOT,0,0,0,0,0,VBP
1880,ENTY,What,np,1,0,0,0,1,VBD
2052,ENTY,What,ROOT,0,0,0,1,1,VBD
3452,LOC,Where,ROOT,0,1,0,0,0,VBZ
3959,LOC,What,np,0,1,0,0,0,VBZ
167,DESC,How,auxpass,0,0,0,0,0,VBN
3987,LOC,Where,ROOT,0,0,0,0,0,VBZ
1933,ENTY,What,ROOT,1,0,1,0,1,VBP
1945,ENTY,What,auxpass,0,0,0,1,0,VBN
4042,NUM,When,aux,0,0,0,0,0,VB
1379,ENTY,What,np,1,0,0,0,0,VB
2059,ENTY,What,np,0,0,0,0,0,VBN
4008,LOC,What,np,0,0,0,0,0,VBZ
2768,HUM,Who,ROOT,0,0,0,0,0,VBD
4030,NUM,How,np,0,0,0,1,0,VB
3520,LOC,What,np,1,1,0,0,0,VBP
1326,ENTY,What,np,0,1,0,1,0,VBD
4565,NUM,How,np,0,1,0,1,0,VBD
1878,ENTY,What,aux,0,0,0,0,0,VB
3477,LOC,What,np,0,0,1,0,0,VBD
222,DESC,What,ROOT,0,0,0,0,0,VBZ
291,DESC,What,aux,0,0,0,0,0,VB
4330,NUM,What,ROOT,0,1,0,0,1,VBD
1648,ENTY,What,aux,0,0,0,0,0,NNS
2194,ENTY,What,auxpass,0,0,0,0,0,VBN
4777,NUM,How,acomp,1,0,0,0,0,VBD
344,DESC,What,ROOT,0,0,0,0,1,VBZ
2939,HUM,Who,ROOT,0,0,1,0,0,VBZ
1257,ENTY,Where,aux,0,0,0,0,0,VB
1381,ENTY,What,ROOT,1,1,0,0,0,NN
4696,NUM,What,ROOT,0,1,0,0,0,VBZ
4916,LOC,Where,auxpass,1,0,0,0,0,VBN
26,ABBR,What,ROOT,0,1,0,0,0,VBZ
2665,HUM,Who,ROOT,0,0,0,0,0,VBD
2014,ENTY,What,np,0,0,0,0,0,VBZ
951,DESC,How,aux,0,0,0,0,0,VBN
3303,LOC,What,ROOT,0,0,0,0,0,VBZ
3705,LOC,What,np,0,0,0,0,0,VBZ
2579,HUM,Who,ROOT,0,0,0,0,0,VBD
4126,NUM,How,np,0,0,0,0,0,VBN
3189,HUM,What,np,0,1,0,0,0,VBD
973,DESC,What,ROOT,0,0,0,0,0,VBZ
534,DESC,What,aux,0,0,0,0,0,JJ
3931,LOC,What,ROOT,0,1,0,0,0,VBZ
3719,LOC,What,np,0,1,0,0,1,VBZ
297,DESC,What,ROOT,0,0,0,0,0,VBZ
181,DESC,What,ROOT,1,0,0,0,0,VBD
1956,ENTY,What,np,0,0,0,0,0,VBZ
4264,NUM,When,auxpass,0,0,0,0,1,VBD
2426,HUM,What,ROOT,1,0,0,0,0,VBD
602,DESC,What,ROOT,0,0,0,0,0,VBZ
3327,LOC,What,np,0,0,0,0,0,VBZ
405,DESC,What,ROOT,0,0,0,1,0,VBD
1556,ENTY,What,ROOT,0,0,0,0,0,VBZ
1582,ENTY,What,ROOT,0,0,0,0,0,VBZ
1172,ENTY,What,ROOT,0,0,1,0,1,VBZ
2910,HUM,What,np,1,0,0,0,0,VBD
2673,HUM,Which,np,0,1,0,0,0,VBN
3266,HUM,Who,ROOT,1,0,0,0,0,VBD
4347,NUM,What,np,1,0,0,0,0,VB
3748,LOC,What,np,1,0,0,0,0,VBD
2855,HUM,What,ROOT,0,1,0,0,0,VBZ
1101,DESC,What,ROOT,0,0,0,0,0,VBZ
3972,LOC,Where,ROOT,0,0,0,0,0,VBP
1091,DESC,How,aux,0,0,0,0,0,VB
3147,HUM,Who,ROOT,0,0,0,0,0,VBD
725,DESC,What,ROOT,0,0,0,1,0,VBZ
3587,LOC,What,np,0,1,0,0,0,VBZ
2685,HUM,What,np,0,1,0,0,0,VBP
681,DESC,Why,ROOT,0,0,0,0,0,VBP
2835,HUM,What,np,1,1,0,0,0,VBN
4221,NUM,How,advmod,0,0,0,0,1,VBZ
572,DESC,Why,ROOT,0,0,0,0,0,VBZ
2781,HUM,What,np,1,1,0,0,0,VBD
4662,NUM,How,np,0,0,0,0,0,VBP
2562,HUM,Who,auxpass,0,0,0,0,0,VBN
1807,ENTY,What,ROOT,0,0,0,0,0,VBZ
1273,ENTY,What,ROOT,0,0,0,0,0,VBZ
780,DESC,What,aux,0,0,0,0,0,VB
591,DESC,What,aux,0,0,0,0,0,VB
1079,DESC,How,aux,0,1,0,0,0,VB
1587,ENTY,What,np,1,0,0,0,1,VBZ
3048,HUM,Who,ROOT,1,0,0,0,0,VBZ
4603,NUM,How,acomp,1,0,0,0,0,VBZ
4539,NUM,What,np,0,0,0,0,0,VBZ
506,DESC,What,ROOT,0,0,0,0,0,VBZ
1772,ENTY,What,aux,0,0,0,0,0,VB
3371,LOC,What,np,1,1,0,0,0,VBZ
1071,DESC,What,aux,0,0,0,0,0,VB
4391,NUM,What,np,0,0,0,0,0,VBN
1798,ENTY,What,np,1,0,0,0,0,VB
1753,ENTY,What,ROOT,0,0,1,0,0,VBZ
2836,HUM,Who,ROOT,0,1,0,0,0,VBD
4314,NUM,When,auxpass,0,0,1,0,0,VBN
434,DESC,How,ROOT,0,0,0,0,0,VBZ
2688,HUM,Which,np,0,1,0,0,0,VBZ
672,DESC,What,aux,0,0,0,0,0,NN
4484,NUM,What,ROOT,0,0,0,0,0,VBZ
1600,ENTY,What,ROOT,0,0,0,0,0,VBZ
3944,LOC,What,np,0,1,0,0,0,VB
1206,ENTY,What,np,0,0,0,0,0,VBN
1874,ENTY,What,np,0,0,0,0,0,VBZ
36,ABBR,What,ROOT,0,0,0,0,0,VBZ
4746,NUM,How,np,0,0,0,0,0,VB
381,DESC,How,aux,0,0,0,0,0,VB
269,DESC,What,ROOT,0,1,0,0,0,VBZ
1756,ENTY,What,ROOT,0,0,0,0,0,VBZ
3412,LOC,What,np,1,1,0,0,0,VBD
4003,LOC,What,np,0,0,0,0,0,VBN
3419,LOC,What,ROOT,0,1,0,0,0,VBZ
4928,NUM,When,ROOT,1,0,0,0,0,VBD
1399,ENTY,What,ROOT,0,0,0,0,0,VBZ
189,DESC,What,ROOT,1,0,0,0,0,VBP
4351,NUM,What,aux,0,0,0,1,0,JJ
4214,NUM,How,advmod,0,1,0,1,0,VB
717,DESC,What,ROOT,0,0,0,0,0,VBP
3733,LOC,Where,aux,0,1,0,0,0,VB
4195,NUM,How,np,0,1,0,1,0,VBD
673,DESC,What,ROOT,0,0,0,0,0,VBZ
1232,ENTY,What,ROOT,0,0,0,0,0,VBP
4390,NUM,How,advmod,0,0,0,0,0,NN
156,DESC,How,ROOT,0,0,0,0,0,VBZ
3629,LOC,What,np,1,0,0,1,0,VBD
1394,ENTY,What,np,0,0,0,0,0,VBZ
17,ABBR,What,ROOT,0,0,0,0,0,VBZ
109,DESC,What,aux,1,0,0,0,0,VB
2804,HUM,What,np,1,0,0,0,1,VBN
4821,NUM,How,amod,0,1,0,0,0,VBN
3436,LOC,What,np,0,0,0,0,0,VBZ
936,DESC,How,aux,0,0,0,0,0,VB
2675,HUM,What,ROOT,1,0,0,0,0,VBZ
420,DESC,What,ROOT,0,0,0,0,0,VBZ
3620,LOC,Where,aux,0,0,0,0,0,VB
1174,ENTY,What,np,0,0,0,0,0,VBN
3319,LOC,What,np,0,1,0,0,0,VB
1269,ENTY,What,auxpass,0,1,0,0,0,VBD
2881,HUM,What,np,0,0,0,0,0,VBD
4433,NUM,How,ROOT,0,0,0,0,0,VBN
3171,HUM,Whose,np,1,1,0,0,0,VBN
4313,NUM,How,amod,0,0,0,0,0,VBP
4333,NUM,What,ROOT,1,0,0,0,0,VBZ
4540,NUM,How,np,0,0,0,0,0,VBP
2925,HUM,Who,ROOT,0,0,0,1,0,VBD
1914,ENTY,What,np,0,1,0,0,1,VBP
4551,NUM,How,advmod,0,1,0,0,1,VBZ
1387,ENTY,What,ROOT,0,0,0,0,0,VBZ
1525,ENTY,What,aux,0,0,1,0,0,VB
2117,ENTY,What,np,0,0,0,0,0,VBZ
3558,LOC,What,np,0,0,0,0,0,VBZ
3541,LOC,Where,aux,0,0,0,0,0,VB
4753,NUM,How,np,0,0,0,0,0,VBP
847,DESC,How,aux,0,0,0,0,0,VB
1183,ENTY,What,ROOT,0,0,0,0,0,VBZ
2078,ENTY,What,np,1,0,0,0,0,VBZ
4133,NUM,How,np,0,1,0,0,0,VB
4683,NUM,When,aux,1,1,0,0,0,VBP
392,DESC,What,ROOT,0,0,0,0,0,VBZ
2971,HUM,Who,ROOT,0,1,0,0,0,VBZ
2329,HUM,What,np,0,0,0,0,0,RB
2633,HUM,What,amod,0,1,0,0,0,VBN
686,DESC,How,aux,0,0,0,0,0,NNS
144,DESC,What,ROOT,1,0,0,0,0,VBZ
4109,NUM,How,advmod,0,0,0,0,0,VB
3578,LOC,Where,ROOT,0,1,0,0,0,VBZ
2387,HUM,What,np,0,0,0,0,0,VBN
430,DESC,How,aux,1,0,0,0,0,VB
2143,ENTY,What,np,0,0,0,0,0,VBZ
3819,LOC,What,np,1,0,0,0,0,VB
839,DESC,What,ROOT,0,0,0,0,0,VBZ
4936,LOC,Where,aux,0,0,0,0,0,RB
3370,LOC,What,ROOT,1,1,0,0,0,VBZ
1034,DESC,What,ROOT,0,0,1,0,0,VBP
4188,NUM,How,np,1,0,0,0,1,VBZ
4127,NUM,When,ROOT,0,0,1,0,0,VBD
3971,LOC,What,np,0,0,0,0,0,VBP
1464,ENTY,What,np,0,1,0,0,0,VBZ
4702,NUM,When,ROOT,1,0,0,0,0,VBZ
1223,ENTY,What,ROOT,0,0,0,0,1,VBP
3693,LOC,Where,ROOT,0,0,0,0,0,VBZ
3675,LOC,What,ROOT,0,0,0,1,0,VBZ
166,DESC,What,ROOT,0,0,0,0,0,VBZ
2481,HUM,Who,ROOT,0,0,0,0,1,VBD
4855,LOC,Where,ROOT,0,1,0,0,0,VBZ
4780,NUM,How,np,0,0,0,0,0,VB
1790,ENTY,What,np,1,1,0,0,0,VBZ
4160,NUM,How,np,0,1,1,0,0,NN
4609,NUM,How,np,0,0,0,0,0,VBZ
560,DESC,Why,ROOT,0,0,0,0,0,VB
19,ABBR,What,aux,0,0,0,0,0,VB
3775,LOC,What,np,0,1,0,0,0,VBZ
976,DESC,What,ROOT,0,1,0,0,0,VBP
1335,ENTY,What,ROOT,0,1,0,0,0,VBZ
941,DESC,What,aux,0,0,0,0,0,VBG
2541,HUM,Who,ROOT,0,1,0,0,0,VBD
426,DESC,What,ROOT,0,0,0,1,0,VBD
30,ABBR,What,aux,0,1,0,0,0,VB
521,DESC,What,ROOT,0,0,0,0,0,VBZ
356,DESC,How,aux,0,0,0,0,0,VB
433,DESC,What,ROOT,0,0,0,0,0,VBZ
2041,ENTY,What,ROOT,0,0,0,0,0,VBZ
1522,ENTY,What,np,0,0,0,0,0,VBZ
1020,DESC,How,aux,0,0,0,0,0,VB
1330,ENTY,What,np,0,1,0,0,0,VBN
249,DESC,What,ROOT,0,0,0,0,0,VBZ
1610,ENTY,What,np,0,0,1,0,0,VBZ
3664,LOC,What,np,0,0,0,0,0,VBZ
3727,LOC,Where,aux,0,0,1,0,0,VB
1658,ENTY,What,ROOT,0,0,0,0,0,VBD
1131,DESC,What,ROOT,1,0,0,0,0,VBD
3349,LOC,Where,aux,0,0,0,0,1,VB
4268,NUM,How,np,0,1,0,1,0,NNP
1870,ENTY,What,ROOT,0,0,0,0,1,VBP
1632,ENTY,What,amod,1,0,0,0,0,VBD
2792,HUM,Who,nc,0,0,0,0,0,NN
3284,LOC,What,np,0,1,0,0,1,VBD
3847,LOC,What,np,0,1,0,0,0,VBZ
3251,HUM,What,np,1,0,0,0,0,VBD
3113,HUM,What,aux,1,0,0,0,0,VBP
2222,ENTY,What,aux,0,0,0,0,0,VBN
3592,LOC,What,ROOT,0,0,0,0,0,VBZ
498,DESC,How,aux,0,0,0,0,0,VB
4277,NUM,How,np,0,0,0,0,0,VBP
1759,ENTY,What,ROOT,0,0,0,0,0,VBZ
3682,LOC,What,ROOT,0,1,0,0,0,VBZ
1169,ENTY,What,np,0,0,1,0,0,NNS
1073,DESC,What,ROOT,0,1,0,0,0,VBZ
3012,HUM,Who,ROOT,1,0,0,0,0,VBZ
4969,HUM,Who,ROOT,0,1,0,1,0,VBD
1260,ENTY,What,ROOT,0,1,0,0,0,VBZ
1734,ENTY,What,np,1,0,0,0,1,VBZ
2239,HUM,Who,ROOT,0,0,0,0,0,VBD
2436,HUM,Whose,np,1,0,0,0,0,VBN
643,DESC,How,aux,0,0,0,0,0,VB
1732,ENTY,What,ROOT,0,0,0,0,0,VBP
1178,ENTY,What,ROOT,1,0,0,0,0,VBZ
4854,NUM,How,np,0,0,0,0,0,VBD
756,DESC,What,ROOT,1,0,0,0,0,VBZ
3925,LOC,Where,aux,0,0,0,0,0,VB
1823,ENTY,What,ROOT,1,0,0,0,0,VBZ
1841,ENTY,What,aux,1,0,0,1,0,NN
905,DESC,What,ROOT,0,0,0,0,0,VBZ
3428,LOC,What,ROOT,0,1,0,0,1,VBP
1848,ENTY,What,ROOT,0,0,0,0,0,VBZ
1701,ENTY,What,ROOT,0,0,1,0,0,VBZ
294,DESC,What,ROOT,0,0,0,0,0,VBZ
2905,HUM,Who,ROOT,0,0,0,0,0,VBZ
2697,HUM,What,ROOT,1,0,0,0,0,VBZ
1857,ENTY,What,np,0,0,0,0,0,VBN
719,DESC,What,ROOT,0,1,0,0,0,VBZ
3985,LOC,What,ROOT,1,1,0,0,0,VBZ
1513,ENTY,What,np,0,0,0,0,0,VBZ
3482,LOC,What,np,0,1,0,0,0,VBZ
2842,HUM,Who,ROOT,1,0,0,0,0,VBN
1453,ENTY,What,ROOT,1,0,0,0,0,VBZ
816,DESC,What,ROOT,0,0,0,0,0,VBP
1967,ENTY,What,aux,0,1,0,0,0,VBP
75,ABBR,What,ROOT,0,0,0,0,0,VBZ
2090,ENTY,What,ROOT,0,0,0,0,0,VBZ
3738,LOC,What,ROOT,0,1,0,0,0,VBZ
4571,NUM,How,np,0,0,0,0,0,NN
2065,ENTY,What,np,0,0,0,0,0,VBZ
3317,LOC,Where,ROOT,1,0,0,0,0,VBD
4364,NUM,How,np,0,1,0,0,0,VBP
2002,ENTY,What,auxpass,1,0,0,1,0,VBN
1189,ENTY,What,ROOT,0,0,0,0,0,VBZ
2240,HUM,Which,np,0,0,0,0,0,VBZ
4515,NUM,What,ROOT,0,0,0,0,0,VBP
846,DESC,How,auxpass,0,0,0,0,0,VBN
1792,ENTY,What,np,1,0,0,0,0,VB
4074,NUM,What,np,1,0,0,0,0,VB
997,DESC,What,ROOT,0,0,0,0,0,VBZ
2742,HUM,Who,ROOT,0,1,0,0,0,VBZ
4280,NUM,How,acomp,1,0,0,0,0,VBZ
478,DESC,What,ROOT,0,0,0,0,0,VBZ
2954,HUM,Who,ROOT,0,0,0,0,0,VBD
2992,HUM,Who,ROOT,0,1,1,1,0,VBD
724,DESC,What,ROOT,0,1,0,0,0,VBZ
1789,ENTY,What,np,1,0,0,0,0,VBN
1495,ENTY,What,np,0,0,0,1,0,VBN
3889,LOC,What,np,0,1,0,0,0,VBZ
3216,HUM,What,np,0,0,0,0,0,VBZ
668,DESC,What,ROOT,1,0,0,0,0,VBZ
3019,HUM,Who,ROOT,0,1,0,0,0,VBD
2814,HUM,Which,np,1,0,0,0,0,VBZ
971,DESC,What,aux,0,0,0,1,0,VB
2037,ENTY,What,np,0,0,0,0,0,VBZ
4147,NUM,When,auxpass,0,0,0,0,0,VBP
1670,ENTY,What,ROOT,0,0,0,0,0,VBZ
4326,NUM,How,advmod,1,0,0,0,0,VBZ
3750,LOC,What,np,0,0,0,0,0,VBN
829,DESC,What,aux,0,0,0,0,0,VB
2744,HUM,What,np,0,0,0,0,0,VBD
520,DESC,Where,aux,0,0,0,0,0,VB
2431,HUM,What,ROOT,1,0,0,0,0,VBD
629,DESC,What,ROOT,0,0,0,0,0,VBZ
1123,DESC,What,ROOT,0,1,0,0,0,VBZ
3286,LOC,What,np,0,1,0,0,0,VBZ
4276,NUM,How,np,0,0,0,0,1,VBP
836,DESC,How,aux,0,0,0,0,0,VB
4449,NUM,How,acomp,1,0,0,0,0,VBZ
4464,NUM,How,advmod,0,0,0,0,0,VB
878,DESC,Why,ROOT,0,0,0,0,0,VBP
141,DESC,What,ROOT,0,0,0,0,1,VBZ
553,DESC,What,ROOT,0,0,0,0,0,VBZ
4479,NUM,How,np,0,1,0,0,0,VBP
2058,ENTY,What,np,0,0,0,0,0,VBP
2153,ENTY,What,aux,1,0,0,1,0,NN
4209,NUM,What,aux,0,1,0,0,0,VBP
1549,ENTY,What,np,0,0,0,0,0,VBZ
2885,HUM,What,np,1,0,0,0,0,VB
1793,ENTY,What,ROOT,0,0,0,0,0,VBZ
1314,ENTY,What,ROOT,0,0,0,0,0,VBZ
3829,LOC,Where,ROOT,0,1,0,0,0,VBZ
1996,ENTY,What,ROOT,0,1,0,0,1,VBP
982,DESC,What,ROOT,1,0,0,0,0,VBZ
3924,LOC,What,np,0,0,0,0,1,VB
1651,ENTY,What,ROOT,0,0,0,0,0,VBZ
4653,NUM,How,np,1,0,0,0,1,VB
3660,LOC,Where,aux,1,1,0,0,0,VBP
911,DESC,How,auxpass,0,0,0,0,0,VBN
619,DESC,What,aux,0,0,0,0,0,VB
2721,HUM,Who,ROOT,1,0,0,0,0,VBD
2514,HUM,What,np,0,1,0,0,0,VBZ
1521,ENTY,What,np,1,1,0,0,0,VBD
3375,LOC,What,ROOT,0,0,0,0,0,VBZ
4474,NUM,How,advmod,1,0,0,0,0,VBN
3068,HUM,What,ROOT,0,1,0,0,0,VBP
3127,HUM,Who,ROOT,0,1,0,0,0,VBN
2456,HUM,Who,ROOT,1,0,1,1,0,VBD
4828,NUM,What,ROOT,0,0,0,0,0,VBZ
4298,NUM,What,ROOT,0,1,0,0,0,VBZ
3680,LOC,What,np,0,1,0,0,0,VBN
2246,HUM,Who,ROOT,0,0,0,0,0,VBZ
3014,HUM,What,np,0,0,0,0,0,VB
3438,LOC,What,np,0,1,0,0,1,VBP
2930,HUM,Who,ROOT,0,1,0,0,0,VBD
2281,HUM,Who,ROOT,1,0,0,0,0,VBZ
809,DESC,What,ROOT,0,0,0,0,0,VBZ
4555,NUM,What,ROOT,0,1,0,0,0,VBZ
60,ABBR,What,ROOT,1,0,0,0,0,VBZ
3109,HUM,Who,ROOT,0,0,0,0,0,VBD
4416,NUM,How,acomp,1,0,0,0,0,VBZ
3623,LOC,What,np,1,0,0,0,0,VBZ
